-4.583000403663595873e-02,-9.696824787878979834e-02,5.738104543983739078e-03,-5.208782078145701017e-02,-1.196088939259223327e-01,-9.134738648168164166e-02,-7.363746957794389814e-02,1.368829870764761911e-02,-7.132723537587959406e-02,-1.463605549621199362e-02,-2.417295245847805515e-02,-3.574081388894704420e-02,-4.110469430575707656e-02,-3.633063957150938633e-02,-4.390096797553381253e-02,-7.276231366135554879e-02,1.840037190667436970e-02,-5.822599022011299558e-02,-3.176000333560542038e-02,-6.637423419983581874e-02,-1.263177154534305888e-02,-7.143980642633634970e-02,-7.596170023205905952e-02,-1.386066846379267054e-02,-6.383735144084004554e-02,-9.568358755003641969e-02,-7.782861612918934302e-02,-1.018778375737650621e-01,-2.835985062213198724e-02,-1.458093623232645797e-01,-5.841767335569341552e-02,-6.747690206115816713e-02,-1.158190103391806836e-01,-1.469317066280588155e-02,-2.972054525639329994e-02,-9.106242932757506459e-02,-1.092784790235802189e-01,-5.653873977572815290e-02,-6.805889952477071903e-02,-7.909963052560231578e-02,1.652301639731361751e-02,-9.343976915975442388e-02,-7.507929698990471745e-02,-9.551045930615455204e-02,-1.048613737457942674e-01,-4.107549612709641973e-02,-6.075129555389646024e-02,-6.857981741376863172e-02,-5.117865845669838237e-02,-7.052518434045094986e-02,-6.018595574846677398e-02,-8.763416904789600448e-02,-8.081599119989624214e-02,-1.379225070333620073e-01,-7.154878976849307626e-02,-2.841191973615190061e-02,-3.420175036134590757e-02,-4.308676981412572909e-02,-1.938244722922347410e-02,-3.871733874951460014e-02,-8.672029073878266547e-02,-7.238062121833792328e-02,-2.878511224436152219e-03,-9.961346310148727623e-02,-1.037792179785440028e-01,-7.524682021534882803e-02,-8.931143338051708569e-02,-1.170482394013476896e-01,-1.887787669746457120e-01,-1.666642142980314656e-01,-2.606348776287096269e-01,-2.480169092960993471e-01,-1.756354130123507773e-01,-1.393585689132084138e-01,-1.072350354067029415e-01,-1.046580824481360833e-01,-6.935117201669833975e-02,-4.934352047393513602e-02,-9.760768410367208492e-02,-7.683307658191997069e-02,-1.001972719925796063e-01,-3.935736516461671441e-02,6.458760656320036708e-02,-4.781895137883864638e-02,2.882251107698060102e-02,-7.386755190885496702e-02,-9.493624558589597306e-02,-3.247123117148279642e-02,-2.797736884545330358e-02,-6.098767823962431001e-02,-7.070032412520560472e-02,-8.963804433187011478e-02,-1.463255414885619443e-01,-1.104105164737782113e-01,-1.691452903297538113e-01,-3.657602679359898690e-01,-4.245806964280613993e-01,-5.763421455848589670e-01,-7.820100020852279732e-01,-6.725349091885226560e-01,-6.987935586008291455e-01,-3.436856126637276021e-01,-1.288415084215299711e-01,-1.580893709083330545e-01,-1.566426155642234308e-01,3.018715666748166340e-02,1.791992061129146774e-01,-5.566626466011018182e-02,-1.129928213530981967e-01,-4.982646999046992653e-02,-1.548727638263659202e-02,-3.965411598622349022e-03,-5.275447018761934143e-02,-7.999342631020460448e-02,-4.872781792200153728e-02,1.015820167482982522e-03,-1.384551278864767920e-01,-7.608134071824787514e-02,-1.099573204374846291e-01,-1.937458654719644291e-01,-3.320832789181745182e-01,-3.240167572322729672e-01,-4.734193236984764463e-01,-6.672559076458496330e-01,-7.264727924585606678e-01,-7.500492999828733964e-01,-3.774667504327485212e-01,-7.509220400784720473e-02,-2.210577084863983299e-01,-4.829785597273135722e-01,-5.355645017915400263e-01,-5.364592026297753113e-01,-2.207985128497681193e-01,-1.774319364282632705e-01,4.492571450154626139e-02,3.093984320435906252e-02,-3.751234142302707630e-02,-6.778580359577662806e-02,-6.215400122480229522e-02,-4.770510590398282375e-02,-8.411187665302680139e-02,-6.036688733448597119e-03,-6.309427270873574356e-02,-1.187381073650456420e-02,-1.002960417879191629e-01,-1.654075605469230159e-01,-2.353647862952092107e-01,-2.595058891929148404e-01,-3.098198898598759632e-01,-3.895223106016743042e-01,-6.071731118590721898e-01,-4.681268709662013694e-01,-3.369623204772766445e-01,-3.489916951836393166e-01,-1.124708122502678792e-01,7.854183569922902619e-02,1.970364785976227995e-02,-1.743454597449383414e-01,1.262194721193205527e-01,-2.274517751837813462e-01,-3.581600995298938606e-01,-2.583096900541440727e-02,1.007067468981713426e-01,1.816090787877371326e-01,-1.101091523938494549e-01,-1.078613539490834994e-01,-5.878672809442378466e-02,4.440642617822963974e-04,2.723011397447865859e-03,-7.689704176769131261e-02,-3.667476545251871500e-02,-2.846374545690050911e-02,-1.304112031673954342e-01,-2.525530124052653980e-01,-4.424606152228406364e-01,-4.699669624861748107e-01,-5.333696069761241221e-01,-4.857558169035800510e-01,-3.928546928310931996e-01,8.869712719763406250e-02,1.216770957140460296e-01,8.012819924316598452e-02,3.156445148480439833e-02,-2.484535076237954498e-01,-1.177029480706683479e-01,1.384365438505577306e-01,-1.232890879343488399e-01,-2.464827585705028912e-02,-1.386921456071542047e-01,-9.003138532775198030e-03,-9.851101995098378306e-02,-9.833428990404025072e-02,-2.228640022196304304e-01,-1.111925773094529085e-01,-4.135049321204342654e-02,-2.917297609855592794e-03,-1.199595250760774889e-01,-3.636562098966925755e-02,-5.939251076726485140e-02,-1.099664617792871085e-01,-1.681125059110005204e-01,-3.197432088308763132e-01,-4.788058689643519550e-01,-3.767532848006635571e-01,-3.327691467166910000e-01,-3.440069517122132936e-01,5.135077807226415963e-02,1.771119138020637862e-01,1.692044757011658684e-01,2.564695793530106793e-01,-2.190111503102434298e-01,-6.179168381130095700e-01,1.671228117864182461e-01,2.895777945912162976e-01,2.896680323444049687e-01,1.515885585192144891e-01,2.883298862492642695e-02,8.879436415098883317e-02,-1.644854815588225050e-01,-4.131878638031739603e-01,-3.910830558859138550e-01,-1.142883654663819498e-01,6.749863602697923903e-02,-5.631880269819034696e-02,-5.706078374840889075e-03,-8.283549230241743500e-02,-1.124679850898803873e-01,-2.696754559025928977e-01,-3.283319667369147266e-01,-4.830783079138291636e-01,-3.843316366363469516e-01,-1.884458361221900274e-02,-1.126083828762414196e-01,-1.757327169873016959e-01,9.100441163175164438e-02,2.299477181210211607e-01,7.613609050521862043e-02,-4.453661582304598299e-01,-3.264076237666911351e-01,-3.547483518895636068e-01,-1.394928981087532882e-01,-2.609655412976531474e-01,-6.676306942967116798e-02,-7.996588619975980583e-02,-1.464999868360816748e-01,-8.957138277779176649e-02,-4.734053931932634407e-02,-5.724786631282778593e-02,-3.902412672982876751e-01,-1.456983054087890861e-01,-1.955714572886992769e-02,-4.955524812600460571e-02,-8.592655118185424379e-02,-1.278899902164632174e-01,-1.239028492247899460e-01,-2.355327510833929439e-01,-4.350031677915342510e-01,-2.782523303710552898e-01,2.108976275964927552e-02,1.682706365142425664e-01,-9.392872492439198473e-02,-2.709952537369694769e-01,5.066293754841012797e-02,1.557081831549979589e-01,4.810728027752432800e-01,2.501287938309039727e-01,2.056132552240244882e-01,1.756550599691830139e-01,1.834838685358722854e-01,1.923929974248566321e-01,2.810258100202412956e-01,-1.406230415471353412e-01,-2.110833922875652024e-01,9.590360386792740055e-02,3.344023493919379836e-02,4.314412197975105168e-02,-1.170831622310303799e-01,-1.013723392727753671e-02,-7.066745189610609823e-02,1.085495126246409023e-02,-5.133105121881698096e-02,-1.250484158772043053e-01,-2.187215293379510539e-01,-2.819123600106379635e-01,-2.426211528782759586e-01,1.774277098348595871e-01,5.105117131616468962e-01,2.148370753190154414e-01,-1.028308624237279506e-01,-4.179608469388712555e-02,1.041747726201992102e-01,5.783077739998878641e-01,2.687874144786098762e-01,4.937117551629791601e-01,1.245216024286668888e-01,7.083709943002696428e-03,-6.419671896631874430e-01,1.479658859905160495e-01,4.587791555169914992e-01,1.371534509878723773e-01,1.755035325116170997e-01,1.778934823644897079e-01,3.041495903114907820e-02,-3.417564888327643408e-02,-8.272134479396085760e-02,6.837419260182699132e-02,-5.062801658856053849e-02,-9.227544721879437153e-04,-8.246585617436254234e-02,-5.341077992160342403e-02,-1.468711543439407408e-01,-2.227272106595442613e-01,7.235148633189654455e-02,5.166562146353712581e-01,5.985343928425966853e-01,2.095047292739928568e-01,-9.018510560305686985e-02,2.810057918813035349e-01,2.318927560195243320e-01,5.919766655685847478e-01,6.171065718765317287e-01,4.295368930758359793e-01,1.600814906431097598e-02,-2.463139214451681991e-01,-7.009690497703194856e-01,-8.375696290640853581e-02,-1.079591680055287106e-01,6.335060233722501766e-02,1.495740605629912734e-01,-9.940461130696937042e-02,2.743818636259459914e-03,-1.750532414755576749e-01,-3.768584930589472526e-01,7.212460495145681105e-02,7.944744651859979301e-02,-3.682736074813750069e-03,-7.256973156589583210e-03,-1.167905095360677048e-01,-1.315873601866636433e-01,-2.454183226780664862e-01,-5.092534347629978225e-02,7.037051226787426061e-02,4.013257391578837208e-01,5.357149973110774122e-01,6.702956801008678189e-01,3.349625082502368234e-01,3.717401855943950340e-01,1.630005674044417430e-01,1.552814212102198999e-01,-6.596992170339851524e-01,-8.488339181869771766e-01,-8.232128356963351878e-01,-8.194429272868211100e-01,-4.672304888781284027e-01,-3.123806535256473671e-01,-1.455074612162981784e-01,-9.849874543488625067e-02,-3.196610045289815516e-01,-3.093985210406604014e-01,-5.049312286807099426e-01,-6.079994513866977535e-01,4.664591420201023159e-02,8.663064419063573607e-03,-7.035931161040850923e-02,-1.211599658057619690e-02,-6.905358342479125944e-02,-9.697702674898353581e-02,-2.743547274324857899e-01,-2.263714559620246258e-01,-5.863220469517148314e-02,-2.530448278981454191e-01,-2.210088386895611157e-01,-2.553639561319439588e-01,-7.681298216714624871e-01,-8.210770972642796872e-01,-8.754908626923428860e-01,-1.315694563377288295e+00,-1.540741446125280634e+00,-9.806008981331808538e-01,-6.516428501661404304e-01,-6.452318721618561792e-01,-6.570686979819595486e-01,-4.218655148555158219e-01,-4.766239954976632109e-01,-1.713145774726506643e-01,-5.702070434501556040e-01,-4.042955996584561285e-01,-6.000640663611213066e-01,-3.663765015322423269e-01,-1.256625325243029556e-01,4.897501696818404478e-03,-7.629247941426917090e-02,-6.861927635537071191e-02,-5.862232261310009601e-02,-3.938561045119545745e-02,-1.995073629715743702e-01,-4.378830347438380510e-01,-6.841043128657822159e-01,-9.244311662382285188e-01,-1.129895433435188057e+00,-1.327982659700152279e+00,-1.551633221493698311e+00,-1.527689471047004144e+00,-1.377051144870625743e+00,-1.068245315466640699e+00,-1.034489239725985499e+00,-4.924535635777432252e-01,-6.290359909026384255e-02,-3.449576158664939274e-01,-6.428626112683144544e-01,-3.006786327599848541e-01,-5.027864636299465007e-01,-3.524167058783370665e-01,-2.724587338803866055e-01,-7.819912733368657165e-02,-3.558731267130491593e-01,-4.223500952487532212e-01,-1.194527620572132659e-01,-7.797445035092334664e-02,-7.828336467096697060e-02,-8.013446388872458304e-02,-2.030693020722646944e-02,-4.022990712260258311e-02,-2.833812073602303139e-01,-6.572650699929434293e-01,-1.016311617048567539e+00,-7.739672129524306499e-01,-1.126301689518074411e+00,-1.067581167690450306e+00,-8.609151521140331331e-01,-5.221562272112393321e-01,-5.860264139246456477e-02,2.484180843233689540e-01,1.863707684474152637e-01,2.028472466700909083e-01,-1.031563377545734739e-01,-7.230086976194204096e-02,-1.762806803040182502e-01,-1.386310603640692751e-01,-1.521956595885090857e-01,5.006837797981712745e-02,1.212381778133787419e-01,-1.133104458932565756e-01,-1.793002525688567605e-01,-1.715657436758665499e-01,-3.362213267634527741e-02,2.545364579624546236e-02,-9.332318321982308040e-02,-9.083758976022152098e-02,-2.000847720398105448e-02,3.458212628294402707e-02,-2.606360413185231373e-01,-5.497771000234196181e-01,-8.341778210082120282e-01,-6.237347664820813709e-01,-5.831735671967925860e-01,-5.537953112388886989e-01,-1.685880297861956922e-01,9.495906268202823630e-02,3.743365913714201132e-01,2.769065920908650447e-01,1.216698508987440336e-01,-1.771496342412632041e-01,-1.721548456950123540e-01,-1.008259303707223359e-01,-1.560485412382012771e-01,1.790092431598263312e-01,2.941114982149958812e-01,3.451430832841169138e-01,5.376532463328161926e-01,2.555365940793675184e-01,3.768925854775243001e-01,1.452970877220066126e-01,6.088322597101043093e-02,-1.104331742429327801e-02,-6.459539359796841185e-02,-5.354163091091527354e-02,-1.204847779533906385e-02,-5.945331967589978506e-02,-1.729821549755604093e-01,-3.356206010270429974e-01,-5.004868771157204854e-01,-1.785718341486370875e-01,8.578041230925952110e-02,3.526182658454456442e-01,2.028593723186241093e-01,3.768844030241825238e-01,3.275748409936228844e-01,5.352049123778479522e-01,6.516761038506435622e-02,-4.415263017250437017e-01,-2.723439543701097199e-01,-1.961429037213006932e-01,3.048760001077659987e-01,2.767860223723157542e-01,-3.334613700189826835e-01,-1.650542102720153892e-02,3.933336941423346556e-01,-9.367115317497205773e-02,-2.035801880484324963e-02,4.105533353625790555e-02,8.540878371129458080e-02,-2.871515393267383073e-02,-4.987753994063993945e-02,1.316043554578055080e-02,-9.300625218805487482e-02,-8.477962233042053708e-02,-9.022566509513443855e-02,2.168997190749658716e-02,-7.551383493412355818e-02,2.001905747031418048e-01,1.519260277768367806e-01,3.349368376711091277e-02,8.997406419925869578e-03,1.965544280141637012e-01,4.173377321976386445e-01,1.345122822496766513e-01,2.337269415484792279e-01,1.325775686353150296e-01,8.646420648733510461e-02,-4.683659306574720210e-02,1.158988684585056383e-01,1.596372608584726016e-01,-3.113032219509653253e-01,-1.665825187243838434e-01,1.895459630117352356e-01,-2.960386762186890119e-01,-1.809887266676320217e-01,1.182670947108118015e-01,8.509603752959822576e-02,-7.577188498393667981e-02,-2.439471063986400207e-02,-6.388872073583332090e-02,-2.847136778515073699e-02,-8.456966169820422097e-02,1.037977223511628300e-01,3.210004406222374262e-01,3.273636502898459762e-03,-9.009216270200816334e-02,3.483096507184398338e-01,2.021725535384653327e-01,-1.929285318580813702e-01,-5.376197571854141044e-02,-9.831890941437128328e-02,-1.463491469226664843e-01,2.371308193569227341e-01,3.733891194691389970e-01,3.306008064322370488e-01,-1.161124725196737845e-01,-3.826128822860540984e-02,4.817565957637819779e-02,-8.156104081803474543e-03,-1.932931238549735753e-01,-5.251244074705557069e-02,-3.663609780797867643e-02,-2.862724273941101918e-02,7.631404334161288536e-03,5.004911657899370481e-02,5.221738951804370810e-02,-3.976900357189976781e-02,-9.785429185527416696e-02,-4.950057816216926754e-02,3.031118915346469114e-02,1.234327160178889937e-01,1.847900181093440342e-01,-5.224003935626962691e-02,1.169082465458812919e-01,4.760744249852567889e-02,5.643905807151616827e-01,2.436604935344765521e-01,-3.364519780684203654e-01,-6.225167307898758079e-02,-1.227502477098528361e-01,-2.293666625609372955e-01,-8.229128530506574224e-02,-1.793042510875526296e-01,-2.771511869374863046e-01,-2.579634294780674963e-01,-7.528122128687365910e-02,2.517574523646197715e-01,-5.077977860595612319e-02,-1.497373748822021788e-01,5.734043527300351252e-03,-1.117483214823266208e-01,-1.095010656965202250e-01,-7.903980950710479125e-02,-2.657418206951265433e-02,-4.343052179245101424e-02,-1.373241622907787549e-02,-3.801138379368865922e-02,5.212739812915617721e-02,-5.675640280150897471e-02,1.355609431246658780e-01,1.302675921204287934e-01,-1.690793451380206147e-01,-4.484303501257197455e-01,2.760113920160804368e-01,7.613206382909245562e-01,3.358995479430754716e-01,2.256405849462232022e-02,-2.971393017791897906e-01,-1.615654164480285482e-01,-5.613868082916415037e-02,-1.798924286294707742e-01,1.476390774268170059e-01,2.733254732574596502e-01,6.658141849775169041e-02,-1.699564702780883563e-01,-2.510896175182221746e-01,-5.382272225906758155e-03,-4.938792533329496026e-02,-1.072349600618174303e-01,-9.994548185110951888e-02,-2.661340675371421521e-02,-4.241165579392272567e-02,-4.255777150792815905e-02,-8.670585970316253832e-02,-1.017656384371029010e-01,-4.462251416128559800e-02,-1.802515685910966725e-01,4.733456869011184315e-02,2.439358136800461319e-01,1.815741587265015666e-01,8.084256722039209753e-02,-2.933307759374009435e-02,7.370739165726810649e-01,1.775091261467635628e-01,1.307531182885256771e-01,8.871297226580863657e-03,-2.275841737089943917e-01,-3.918987967977799469e-01,7.287736657474917779e-02,2.345621011407195700e-01,3.953821900718856308e-01,1.722908275596279626e-01,-7.332012121367370572e-02,-2.052128856196996920e-01,-7.006522286155076468e-03,4.874258482100740641e-02,-3.627412241387184544e-02,-4.807461163621359196e-02,-6.313352102671605792e-02,-1.334256186676069378e-02,-6.249489213740078153e-02,-8.325063764335824401e-02,-5.450325175761023405e-02,-4.372631198195987834e-02,-1.597829267411883872e-02,2.153398681382864832e-01,1.456162084654621658e-01,3.395077494562337983e-01,2.208917894183224373e-01,1.752025635265597181e-01,1.228673972800412018e-02,-1.714358289002254621e-01,1.485628535543365158e-01,-1.841326806930931870e-02,-2.729234396426858944e-01,-3.279433356393499088e-01,-1.002836068822687970e-01,1.760967748902548258e-01,4.620856449525511528e-02,-3.085000979261980428e-02,1.745836460526393463e-01,-8.910998621040409906e-02,-1.566771752099295756e-01,-1.233622642624023109e-02,2.078221054920359814e-02,2.614564168672988201e-02,3.384787367067802755e-02,1.277209655628670955e-02,-5.209140641506578018e-03,-6.384609946255967450e-02,-7.514071636309740954e-02,-9.575929234126059897e-02,-8.201808178247026182e-02,6.472934870516692434e-04,-6.880056991745975292e-02,2.949293944123288283e-02,-1.570852665976707127e-02,-1.837057111525342845e-01,-2.333309472123076267e-01,-4.235579225469328635e-01,-5.654070699196883654e-01,-6.555421916781040137e-01,-5.602487829336417757e-01,-3.845754087991331005e-01,-3.283419824089077177e-01,-2.261148408613098959e-01,-9.497860574815893131e-02,-5.584997369126259298e-02,-2.692795873107632978e-02,-2.221894196751139638e-01,-1.212999887207678179e-01,-1.039911705665658020e-01,-1.100461827184918496e-03,-2.200040526185233561e-02,-2.325833325895949183e-02,-2.231313358808774752e-02,-6.125820553483805192e-02,-4.717973453891063235e-02,-3.337225162555978314e-02,-6.713615036995815299e-02,-5.999486575158972934e-02,-9.155149252673745741e-02,-2.250650411392968453e-01,-3.929102505454433181e-01,-3.678452391882771066e-01,-3.971015141832878736e-01,-5.589114221498252544e-01,-5.036731977751414124e-01,-5.934546055203727688e-01,-4.208325875382686321e-01,-4.421732308677558954e-01,-5.587018409820095899e-01,-6.452816478382322751e-01,-6.288623987849044639e-01,-5.387609095735472753e-01,-3.093246248448593416e-01,-1.489575094756224183e-01,-1.499831063805407705e-01,-1.711839843298766928e-01,-1.367251890501015588e-01,-8.817662422493545427e-02,-4.394567186210074361e-02,-1.217747829802315884e-01,-4.161258494204094632e-02,-6.162428492246933148e-02,-1.652919308756076525e-02,-9.246762026561716752e-02,-3.806211984984871760e-02,-6.310155629816428802e-02,-7.567201273495451075e-02,-1.395189665878999452e-01,-1.985808552231582702e-01,-2.833950540639517679e-01,-3.279336242284607295e-01,-4.293370699023377757e-01,-4.115862946502190645e-01,-5.212054171670090774e-01,-4.682255928364777442e-01,-3.320899231396673423e-01,-5.199357664725079431e-01,-5.630508854029921961e-01,-5.806996676827745896e-01,-4.547474704566009107e-01,-3.469552925769117113e-01,-1.506765909271752524e-01,-3.157996081869723221e-02,-5.236253470096718932e-02,-9.860030571836976565e-02,-6.722037749500295312e-02,-4.161841629462354614e-02,-2.205786303686149002e-02,-5.690597263059040539e-02,-2.509533620287457759e-02,-3.186207344357778765e-03,1.782647257027983670e-02,-7.822440306658146048e-02,-1.801399426898192893e-02,-1.412288082395854183e-01,-4.987043394013862541e-02,-5.270193892522980622e-02,-6.509385079653913497e-02,-9.690274452336990196e-02,-7.628995315898902396e-02,-1.518378789610249635e-01,-1.509291816410709974e-01,-8.840466281513983948e-02,-6.568176236699721504e-02,-1.214093928071354050e-01,-1.458669742091480981e-01,-1.900972625212297429e-01,-1.697407225138323761e-01,-8.944803309178732398e-02,-1.445936521733583446e-01,-9.535914733909447993e-02,-3.134516143534877512e-03,-6.100938879984817154e-02,-6.747063306424401496e-02,-4.976241788476033073e-02,-5.989051149571272131e-02,-5.065583651532213488e-02,-4.491798913632546325e-02
